disease,scenario,model,year,epsilon,max_l_attack,avg_attack,std_attack,max_attack_idx,delta_std,sum_attack
ZIKV,SSP5-8.5,ACCESS-CM2,2090,0.2222,101.09846865202977,9.650603043693891,23.2085940503005,89,3.940258742521795,9.650603043693891
ZIKV,SSP5-8.5,ACCESS-CM2,2090,0.1667,101.1021646914217,8.626450590394292,22.33561030460561,89,4.14028149846252,8.626450590394292
ZIKV,SSP5-8.5,ACCESS-CM2,2090,0.1333,101.10518498358552,7.931238229410608,21.83744427902635,89,4.266705643922961,7.931238229410608
ZIKV,SSP5-8.5,ACCESS-CM2,2090,0.8,101.076404018913,16.923944624051504,30.38573580669254,89,2.7694724896649263,16.923944624051504
ZIKV,SSP5-8.5,ACCESS-CM2,2090,0.4,101.08926352956323,12.753733254489502,26.388266578745814,89,3.347530615983043,12.753733254489502
ZIKV,SSP5-8.5,ACCESS-CM2,2090,0.2667,101.0959318444935,10.479730649893394,23.988046863282687,89,3.7775564518052462,10.479730649893394
ZIKV,SSP5-8.5,ACCESS-CM2,2090,0.2,101.09957824743583,9.155472839456955,22.768591423844097,89,4.0381991005245785,9.155472839456955
ZIKV,SSP5-8.5,ACCESS-CM2,2090,0.16,101.10311070874236,8.497405273520656,22.237549966569166,89,4.164384366732871,8.497405273520656
ZIKV,SSP5-8.5,ACCESS-CM2,2090,0.0001,101.08989581407603,34.169909746893104,34.699368007705495,56,1.9285649828643097,34.169909746893104
ZIKV,SSP5-8.5,ACCESS-CM2,2090,0.5,101.08555845722735,14.195159862718688,27.83678333841306,89,3.1214238203523044,14.195159862718688
ZIKV,SSP5-8.5,ACCESS-CM2,2090,1.0,101.07279372915802,18.06889462929279,31.30703570389981,89,2.65128579674267,18.06889462929279
ZIKV,SSP5-8.5,ACCESS-CM2,2090,10.0,101.05098455551153,18.214496056144686,32.359596795358414,93,2.5598739385791336,18.214496056144686
ZIKV,SSP5-8.5,ACCESS-CM2,2090,100.0,101.05348026545037,11.695685563946073,28.40278282045775,93,3.146092946820067,11.695685563946073
ZIKV,SSP1-2.6,MRI-ESM2-0,2100,0.4,0.07466241213427945,0.001985441434360243,0.009375476421845778,89,7.751816273632212,0.001985441434360243
ZIKV,SSP1-2.6,MRI-ESM2-0,2100,0.2,0.035314591677276845,0.0010368977910965931,0.004667365963682453,89,7.344119606840488,0.0010368977910965931
ZIKV,SSP1-2.6,MRI-ESM2-0,2100,0.1333,0.020551297026516233,0.0006459116015760695,0.0027878642185833326,89,7.140012520070001,0.0006459116015760695
ZIKV,SSP1-2.6,MRI-ESM2-0,2100,0.1,0.01512950165226843,0.0004780672009788339,0.0020755883396227906,89,7.058930796437356,0.0004780672009788339
ZIKV,SSP1-2.6,MRI-ESM2-0,2100,0.08,0.011681284166034827,0.0003744531213135221,0.0016151019824484462,89,7.000691700954071,0.0003744531213135221
